STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
13,130199,2,2,1,12,3,12,35,12,6,1,0,13,2,12,481,12481,31,2008,1FTSW21R08ED,1,F,T,S,W,2,1,R,0,8,E,D,0,T,FORD,F2S,CW,8,17,,2,1720,1560,SRW,D,,,8,390,,,,C,6523,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30705,6,1,0,0,3,0,76,280,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,3,8,1,98,8,1,17,4,2,1,86,0,0
13,130200,1,1,1,13,3,99,99,35,0,1,0,13,1,49,32,49032,4,1990,1NXAE94A6LZ0,1,N,X,A,E,9,4,A,6,L,Z,0,0,P,TOYT,CDF,4D,90,17,2207,,0,957,,G,,F,4,097,,,13R155,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,14,6,2,1,0,0,0,1,13,30555,6,1,0,0,3,3,80,124,98,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,55,3,6,8,99,0,0,14,12,99,9,4,6,1,0
13,130201,1,1,1,13,3,2,25,8,0,1,1,99,9,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,9,1,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,86,0,0,0,3,3,65,2,5,8,2,98,8,14,80,99,9,9,13,0,0
13,130202,1,1,1,14,3,12,58,34,0,1,0,13,1,22,20,22020,2,1992,1G2WJ14T8NF2,1,G,2,W,J,1,4,T,8,N,F,2,0,P,PONT,GFS,CP,92,17,3214,,0,1075,,G,,F,6,191,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,13,31535,6,1,0,0,3,0,66,170,98,2,0,1,1,9,2009,12,2010,0,29,0,0,0,1,3,55,1,1,8,1,0,0,1,13,1,1,4,1,1,0
13,130203,1,1,1,15,3,22,38,42,0,1,0,13,2,7,20,7020,4,2003,1B3ES26C53D1,1,B,3,E,S,2,6,C,5,3,D,1,0,P,DODG,SEN,4D,3,17,2587,,0,1040,,G,,F,4,122,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,13,30533,0,0,0,0,0,0,999,999,98,1,0,0,0,2,2012,2,2012,0,29,0,0,0,1,2,35,3,6,8,2,0,0,14,13,1,1,4,1,1,0
13,130204,1,3,1,15,3,17,25,12,1,1,0,13,1,20,401,20401,14,1993,1GNCS13W9P21,1,G,N,C,S,1,3,W,9,P,2,1,0,P,CHEV,S10,UT,93,17,3363,,0,1070,,G,,F,6,262,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,13,31305,6,1,0,0,3,0,71,175,98,0,0,0,0,0,0,0,0,0,26,29,0,0,1,2,45,1,1,8,1,98,8,1,50,99,9,1,20,0,0
13,130204,2,3,2,15,3,17,25,12,1,1,0,13,1,6,441,6441,20,2004,2C8GP54L84R5,2,C,8,G,P,5,4,L,8,4,R,5,0,T,CHRY,TOU,ES,4,17,,1,0,1193,TWC,G,,,6,230,,,,,4071,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1,13,31305,6,1,0,0,3,0,67,180,98,0,0,0,1,10,2010,10,2010,0,54,0,0,0,1,2,45,1,1,8,98,0,0,5,53,1,1,1,21,0,0
13,130204,3,3,2,15,3,17,25,12,1,1,0,13,1,35,43,35043,4,2008,3N1AB61E38L6,3,N,1,A,B,6,1,E,3,8,L,6,0,P,NISS,SL2,4D,8,17,2804,,0,1057,,G,,F,4,122,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1,13,31331,6,1,0,0,3,0,59,230,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,8,1,98,8,5,53,1,1,1,98,0,0
13,130205,1,2,1,15,3,13,58,12,2,1,0,13,2,63,34,63034,4,2004,KNAGD1287452,K,N,A,G,D,1,2,8,7,4,5,2,0,P,KIA,OLE,4D,4,17,3279,,0,1063,,G,,F,6,162,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30830,6,1,0,0,3,0,71,186,98,0,0,1,0,3,2009,3,2009,0,28,0,0,0,5,4,55,2,2,2,1,0,0,14,10,1,1,2,50,1,0
13,130205,2,2,1,15,3,13,58,12,2,1,0,93,1,82,881,82881,66,2005,1FUJBBCG15LN,1,F,U,J,B,B,C,G,1,5,L,N,1,T,FRHT,ST2,TR,5,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,3,57,223573,57223573,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,31525,6,1,6,0,2,0,71,170,98,1,0,1,1,10,2009,1,2012,0,0,0,0,0,5,4,55,2,2,2,1,0,0,14,62,3,2,1,51,0,0
13,130206,1,3,1,16,3,6,36,12,1,1,0,37,3,12,881,12881,61,2002,1FDAF56F82EB,1,F,D,A,F,5,6,F,8,2,E,B,0,T,FORD,F5D,CB,2,17,,5,2010,1410,DRW,D,,,8,444,,,,,00000,00,E,42,0,57,171399,57171399,2,1,98,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30281,6,1,0,0,3,3,71,250,98,0,0,0,0,0,0,0,0,0,26,0,0,0,1,2,55,2,4,8,1,0,0,14,51,6,1,1,24,0,0
13,130206,2,3,1,16,3,6,36,12,1,1,0,13,1,12,401,12401,14,1996,1FMDU34X0TUA,1,F,M,D,U,3,4,X,0,T,U,A,0,P,FORD,EPR,UT,96,17,4189,,0,1115,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,6,6,2,12,0,0,0,1,13,31569,6,1,0,0,3,0,71,195,98,0,0,0,1,9,2011,9,2011,0,0,0,0,0,1,2,55,2,4,8,1,0,0,14,53,1,1,1,25,1,0
13,130206,3,3,3,16,3,6,36,12,1,1,0,12,1,53,33,53033,4,2003,JS2RA41SX351,J,S,2,R,A,4,1,S,X,3,5,1,0,P,SUZI,ASG,4D,3,17,2676,,0,976,,G,,F,4,122,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,7,6,2,12,0,0,0,1,12,32244,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,2,4,8,1,0,0,14,60,1,1,1,98,0,0
13,130207,1,3,1,16,3,15,5,12,1,1,0,13,2,12,471,12471,30,2000,1FTYR14V5YPB,1,F,T,Y,R,1,4,V,5,Y,P,B,0,T,FORD,RNS,PC,0,17,,1,0,1257,RNG,F,,,6,182,,,,B,3271,01,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30720,6,1,0,0,3,3,66,160,98,0,0,0,0,0,0,0,0,0,26,0,0,0,1,2,55,1,5,8,2,98,8,1,50,99,9,1,20,0,0
13,130207,2,3,1,16,3,15,5,12,1,1,0,13,2,30,40,30040,4,2002,3VWSE69M82M1,3,V,W,S,E,6,9,M,8,2,M,1,0,P,VOLK,JGS,4D,2,17,2899,,0,989,,G,,T,4,109,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,13,30740,6,1,6,0,3,3,70,260,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,5,8,2,98,8,5,53,1,1,1,21,1,0
13,130207,3,3,3,16,3,15,5,12,1,1,0,13,2,12,17,12017,4,2002,1FAFP53U12G1,1,F,A,F,P,5,3,U,1,2,G,1,0,P,FORD,TSE,4D,2,17,3355,,0,1085,,G,,F,6,182,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,32,0,0,1,47,37110,6,1,0,0,3,0,71,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,5,8,2,98,8,5,53,1,1,1,98,0,0
13,130208,1,1,3,17,3,8,59,34,0,1,0,13,2,20,37,20037,4,2007,1G1ZT58N47F1,1,G,1,Z,T,5,8,N,4,7,F,1,0,P,CHEV,MLT,4D,7,17,3155,,0,1063,,G,,F,6,214,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,14,6,2,1,0,0,0,1,13,31542,6,1,6,0,3,0,69,180,98,0,0,0,2,7,2010,9,2011,1,37,36,0,0,1,2,35,1,1,8,1,0,0,1,13,6,4,4,1,1,1
13,130209,1,1,1,30,1,12,25,42,0,1,0,13,1,20,481,20481,31,1997,1GCEK14M7VZ2,1,G,C,E,K,1,4,M,7,V,Z,2,0,T,CHEV,GK1,PK,97,17,,2,1315,1175,GM4,G,,,8,305,,,,B,00000,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,1,1,13,30165,6,1,0,0,3,0,71,170,98,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,40,2,1,2,1,0,0,14,12,9,3,4,7,1,0
13,130210,1,1,1,10,2,13,48,35,0,1,0,40,1,51,47,51047,4,2005,YV1RS5922524,Y,V,1,R,S,5,9,2,2,5,2,4,0,P,VOLV,S6F,4D,5,17,3393,,0,1070,,G,,T,5,153,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,40,74135,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,36,29,0,0,1,2,40,3,2,2,1,0,0,14,13,1,1,4,1,1,0
13,130211,1,2,2,15,2,20,11,12,6,1,0,1,1,37,32,37032,4,1991,1HGCB7662MA0,1,H,G,C,B,7,6,6,2,M,A,0,0,P,HOND,AER,4D,91,17,2923,,0,1071,,G,,F,4,132,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,3,6,2,12,0,0,0,1,1,36856,6,1,0,0,3,0,74,205,0,0,0,0,0,0,0,0,0,0,38,48,89,0,6,9,40,1,1,2,1,3,3,11,15,1,1,2,68,1,0
13,130211,2,2,2,15,2,20,11,12,6,1,0,13,2,2,404,2404,14,1990,1J4FJ58L9LL2,1,J,4,F,J,5,8,L,9,L,L,2,0,T,JEEP,LAR,4W,90,17,,1,0,1014,CHK,G,,,6,242,,,,,2939,01,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,31909,6,1,0,0,3,0,70,175,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,55,1,1,2,1,3,3,1,66,3,2,1,69,0,0
13,130212,1,3,1,17,2,23,54,8,0,1,0,39,3,82,881,82881,66,2007,1FUJA6CV37LV,1,F,U,J,A,6,C,V,3,7,L,V,1,T,FRHT,COL,TR,7,17,,8,0,0,CON,D,,,6,782,,,,,00000,00,,64,1,57,821478,57821478,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,4,1,8,0,0,0,1,1,36271,6,1,6,0,3,3,77,260,2,0,0,0,1,3,2009,8,2011,0,86,0,0,0,5,4,45,1,3,2,1,0,0,1,80,1,1,1,13,0,0
13,130212,2,3,1,17,2,23,54,8,0,1,0,13,2,20,481,20481,31,1990,1GCDK14K8LZ1,1,G,C,D,K,1,4,K,8,L,Z,1,0,T,CHEV,GK1,PK,90,17,,1,1415,1175,GM4,G,,,8,350,,,,B,4117,05,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,1,8,0,0,0,1,13,30165,6,1,0,0,3,3,74,178,98,0,0,0,0,0,0,0,0,0,86,0,0,0,5,4,45,1,3,2,1,0,0,1,80,1,1,1,98,0,0
13,130212,3,3,2,17,2,23,54,8,0,1,0,13,2,54,35,54035,4,1998,JH4UA265XWC0,J,H,4,U,A,2,6,5,X,W,C,0,0,P,ACUR,25T,4D,98,17,3184,,0,1118,,G,,F,5,150,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,14,2,1,8,0,0,0,1,13,30165,6,1,0,0,3,0,62,145,98,0,0,0,2,9,2010,2,2012,0,86,0,0,0,5,4,45,1,3,2,1,0,0,1,80,1,1,1,98,0,0
13,130213,1,1,2,18,2,3,49,32,0,1,0,13,2,37,31,37031,2,2008,2HGFG21548H7,2,H,G,F,G,2,1,5,4,8,H,7,0,P,HOND,UCS,CP,8,17,2886,,0,1043,,G,,F,4,122,,,17R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,42,0,0,0,1,13,30016,6,1,0,0,3,3,75,200,98,1,0,1,3,1,2010,1,2011,1,29,0,0,0,1,2,45,3,2,2,1,0,0,14,12,6,4,4,7,1,0
13,130214,1,2,1,23,2,18,30,12,6,1,0,13,1,49,40,49040,2,2000,2T1CF22P4YC3,2,T,1,C,F,2,2,P,4,Y,C,3,0,P,TOYT,CEE,CP,0,17,3230,,0,1051,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,4,3,12,0,0,0,1,13,30317,6,1,0,0,3,0,68,148,98,0,0,0,1,10,2010,10,2010,0,38,0,0,0,1,6,35,1,1,1,1,3,3,11,15,1,1,2,68,0,0
13,130214,2,2,1,23,2,18,30,12,6,1,0,13,1,73,706,73706,80,2005,JKAZGCA195B5,J,K,A,Z,G,C,A,1,9,5,B,5,0,M,KAWK,ZG1,RS,5,17,,,,,,,997,,4,,4,600,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30093,6,1,0,0,3,3,75,260,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,35,1,1,1,1,3,3,1,17,1,1,1,69,1,0
13,130215,1,1,2,9,3,23,9,8,0,1,0,40,1,20,20,20020,4,1999,2G1WL52M7X11,2,G,1,W,L,5,2,M,7,X,1,1,0,P,CHEV,L/S,4D,99,17,3330,,0,1075,,G,,F,6,191,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,40,74048,6,1,0,0,3,0,65,140,0,0,0,0,0,0,0,0,0,0,86,0,0,0,2,3,45,1,1,2,1,0,0,1,80,1,1,1,13,0,0
13,130216,1,1,1,31,3,19,15,34,0,1,0,13,1,72,706,72706,80,2004,1HD1FYW154Y7,1,H,D,1,F,Y,W,1,5,4,Y,7,0,M,HD,RSI,RS,4,17,,,,,,,1450,,2,,4,721,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,34,0,0,0,1,13,31088,6,1,0,0,3,0,72,230,98,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,45,3,3,2,1,0,0,14,13,1,1,4,1,1,0
13,130217,1,1,2,22,3,22,23,42,0,1,0,18,1,51,881,51881,66,2007,4V4NC9GH57N4,4,V,4,N,C,9,G,H,5,7,N,4,1,T,VOLV,VNL,TR,7,17,,8,0,0,VVN,D,,,6,732,,,,,00000,00,,64,1,57,121058,57121058,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,13,30281,6,1,6,0,3,3,65,190,98,0,0,0,0,0,0,0,0,0,29,91,0,0,3,3,65,1,2,2,1,0,0,1,13,1,1,4,1,1,0
13,130218,1,5,4,6,3,15,40,12,1,1,0,13,1,20,421,20421,15,2004,1GNEC13V84J1,1,G,N,E,C,1,3,V,8,4,J,1,0,P,CHEV,CTA,UT,4,17,4828,,0,1160,,G,,F,8,293,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30241,6,1,0,0,3,0,68,200,98,0,0,0,0,0,0,0,0,0,26,21,0,0,2,4,70,1,5,2,1,0,0,1,50,1,1,1,20,0,0
13,130218,2,5,1,6,3,15,40,12,1,1,0,13,3,12,481,12481,31,2007,1FTRF14W07KC,1,F,T,R,F,1,4,W,0,7,K,C,0,T,FORD,F15,PK,7,17,,2,1450,1260,COF,G,,,8,281,,,,B,5004,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,13,30252,6,1,0,0,3,0,69,190,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,70,1,5,2,1,0,0,5,53,1,1,1,21,1,0
13,130218,3,5,1,6,3,15,40,12,1,1,0,1,1,20,2,20002,4,2004,2G1WF52E9493,2,G,1,W,F,5,2,E,9,4,9,3,0,P,CHEV,IMP,4D,4,17,3389,,0,1105,,G,,F,6,207,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,1,36801,6,1,0,0,3,0,64,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,70,1,5,2,1,0,0,5,53,1,1,1,98,0,0
13,130218,4,5,1,6,3,15,40,12,1,1,0,13,1,54,35,54035,4,2007,19UUA66237A0,1,9,U,U,A,6,6,2,3,7,A,0,0,P,ACUR,ATL,4D,7,17,3623,,0,1079,,G,,F,6,195,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,1,54,0,0,0,1,13,30217,6,1,0,0,3,1,66,140,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,70,1,5,2,1,0,0,5,53,1,1,1,98,0,0
13,130218,5,5,1,6,3,15,40,12,1,1,0,13,3,38,882,38882,61,2002,JALB4B142270,J,A,L,B,4,B,1,4,2,2,7,0,0,T,ISU,NPR,TB,2,17,,3,0,0,NPR,D,,,4,290,,,,,00000,00,,42,0,88,888888888,88888888888,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,12,0,0,0,1,13,30241,6,1,0,0,3,0,70,240,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,70,1,5,2,1,0,0,5,53,1,1,1,98,0,0
13,130219,1,2,1,15,3,7,46,12,2,1,0,11,1,53,706,53706,80,2003,JS1VS54A0321,J,S,1,V,S,5,4,A,0,3,2,1,0,M,SUZI,VL8,RS,3,17,,,,,,,805,,2,,4,531,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,11,30331,6,1,0,0,3,0,70,215,0,0,0,1,0,3,2010,3,2010,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,10,1,1,2,50,1,0
13,130219,2,2,1,15,3,7,46,12,2,1,0,13,1,35,472,35472,30,2001,1N6DD26S51C3,1,N,6,D,D,2,6,S,5,1,C,3,0,T,NISS,FKX,PC,1,17,,1,0,1161,FRT,G,,,4,146,,,,B,3089,01,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,13,30331,6,1,0,0,3,0,68,170,98,0,0,0,1,2,2012,2,2012,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,62,1,1,1,51,0,0
13,130220,1,1,4,17,3,1,30,34,0,1,0,92,0,22,9,22009,2,2001,2G2FV22GX121,2,G,2,F,V,2,2,G,X,1,2,1,0,P,PONT,FTA,2H,1,17,3452,,0,1011,,G,,F,8,350,,,16R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,14,6,2,42,0,0,0,1,13,30830,1,1,0,0,2,0,72,210,98,7,1,2,1,1,2010,12,2011,0,0,0,0,0,1,2,45,2,5,2,1,0,0,14,12,1,1,4,6,1,1
13,130221,1,1,1,17,3,6,17,26,0,1,0,13,1,7,24,7024,4,2007,2B3KA43R87H7,2,B,3,K,A,4,3,R,8,7,H,7,0,P,DODG,CTL,4D,7,17,3648,,0,1200,,G,,F,6,165,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,26,0,0,0,1,13,30349,1,1,0,0,2,0,64,164,98,6,0,2,2,9,2009,3,2012,0,27,0,0,0,3,4,50,1,1,1,1,0,0,15,13,1,1,4,1,1,1
13,130222,1,2,1,17,3,16,0,12,2,1,0,13,1,14,6,14006,4,2001,2MEFM75W31X6,2,M,E,F,M,7,5,W,3,1,X,6,0,P,MERC,MGL,4D,1,17,3948,,0,1147,,G,,F,8,281,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,32,0,0,1,13,30711,6,1,0,0,3,1,65,122,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,2,5,2,1,0,0,14,10,1,1,2,50,1,0
13,130222,2,2,3,17,3,16,0,12,2,1,0,13,1,35,49,35049,6,2011,JN8AZ1MU6BW0,J,N,8,A,Z,1,M,U,6,B,W,0,0,P,NISS,MUR,UT,11,17,3877,,0,1112,,G,,F,6,214,,,18R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,12,0,0,0,1,13,30721,6,1,0,0,3,0,61,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,6,2,1,0,0,14,62,1,1,1,51,1,0
13,130223,1,2,2,18,3,12,44,12,6,1,0,13,1,20,421,20421,15,2002,1GNEC13Z02J3,1,G,N,E,C,1,3,Z,0,2,J,3,0,P,CHEV,CTA,UT,2,17,4828,,0,1160,,F,,F,8,325,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,13,30542,6,1,0,0,3,1,74,172,98,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,89,0,0
13,130223,2,2,2,18,3,12,44,12,6,1,0,13,1,72,706,72706,80,2000,1HD1GEV17YY3,1,H,D,1,G,E,V,1,7,Y,Y,3,0,M,HD,FWG,RS,0,17,,,,,,,1450,,2,,4,612,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30040,6,1,0,0,3,0,71,165,98,0,0,1,0,5,2011,5,2011,0,0,0,0,0,1,4,65,1,1,2,1,0,0,1,66,1,1,1,88,1,0
13,130224,1,2,1,18,3,15,50,12,1,1,0,13,1,37,706,37706,80,1993,JH2SC2801PM1,J,H,2,S,C,2,8,0,1,P,M,1,0,M,HOND,CR9,RC,93,17,,,,,,,900,,4,,4,407,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,6,2,12,0,0,0,1,13,30294,6,1,6,0,3,0,73,195,98,0,0,0,0,0,0,0,0,0,27,0,0,0,3,3,65,4,1,2,1,0,0,15,11,1,1,2,32,1,1
13,130224,2,2,3,18,3,15,50,12,1,1,0,13,1,59,403,59403,14,2005,2T2GA31UX5C0,2,T,2,G,A,3,1,U,X,5,C,0,0,P,LEXS,R33,UT,5,17,3860,,0,1069,,G,,F,6,202,,,18R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,1,12,0,0,0,1,13,30041,6,1,0,0,3,3,71,195,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,65,4,1,2,1,0,0,14,60,1,1,1,32,0,0
13,130225,1,1,1,18,3,19,51,32,0,1,0,95,1,37,706,37706,80,1999,JH2SC262XXM9,J,H,2,S,C,2,6,2,X,X,M,9,0,M,HOND,STC,RS,99,17,,,,,,,1085,,4,,4,999,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,32,0,0,0,1,95,0,6,1,0,0,3,0,999,999,99,99,99,99,99,99,9999,99,9999,1,0,0,0,0,1,2,55,2,6,2,1,28,3,14,6,1,1,4,6,1,0
13,130226,1,3,2,19,3,16,11,12,6,1,0,13,2,37,31,37031,2,1997,1HGEJ8248VL0,1,H,G,E,J,8,2,4,8,V,L,0,0,P,HOND,UAX,CP,97,17,2511,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30349,6,7,0,0,3,2,66,170,98,0,0,0,0,0,0,0,0,0,58,73,0,0,2,4,55,1,1,1,1,0,0,98,13,7,1,6,46,0,0
13,130226,2,3,3,19,3,16,11,12,6,1,0,13,2,24,5,24005,4,2003,1G8JU54F53Y5,1,G,8,J,U,5,4,F,5,3,Y,5,0,P,STRN,L20,4D,3,17,3033,,0,1065,,G,,F,4,134,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,7,6,2,12,0,0,0,1,15,30331,6,1,6,1,3,0,68,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,55,1,1,1,1,0,0,1,78,1,1,1,45,1,0
