STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
12,Florida,121349,1,1,1W9AC463*HP347***,2021-09-08 14:30:19,0,6,TRAILER,10331,WARREN EQUIPMENT INC.,8661,"WARREN EQUIPMENT, INC.",22712,"Warren Equipment, Inc.",2017,,,6,UNITED STATES (USA),FLORIDA,PLANT CITY,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,,Tri-Axle Dual Tires,,,
12,Florida,121350,1,1,13N1482C*V1******,2021-09-08 14:30:19,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1997,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Optional Features: sliding suspension,2,,
12,Florida,121423,3,1,1W9AC452*6P347***,2021-09-08 14:30:19,0,6,TRAILER,10331,WARREN EQUIPMENT INC.,8661,"WARREN EQUIPMENT, INC.",22712,"Warren Equipment, Inc.",2006,,,6,UNITED STATES (USA),FLORIDA,PLANT CITY,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,,Tandem Axle Dual Tires,,,
12,Florida,121447,2,1,1UYVS253*8M******,2021-09-08 14:30:19,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121471,2,1,1dw1a281*6s******,2021-09-08 14:30:20,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2006,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
12,Florida,121472,1,1,1JJV281D*FL******,2021-09-08 14:30:20,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
12,Florida,121555,2,1,1uyvs253*gm******,2021-09-08 14:30:20,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121558,1,1,1graa062*db******,2021-09-08 14:30:20,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,121561,2,1,5v8vc532*gm******,2021-09-08 14:30:21,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2016,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
12,Florida,121571,1,1,1UYVS253*BU******,2021-09-08 14:30:21,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121589,2,1,1JJV532W*7L******,2021-09-08 14:30:21,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,121593,1,1,1M5BP323*J1******,2021-09-08 14:30:22,0,6,TRAILER,13552,MAGIC TILT TRAILERS INC.,4228,MAGIC TILT TRAILERS,9005,Magic Tilt Trailers,2018,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,2,Boat Trailer,,,32.000,Body Type: Pontoon,3,,
12,Florida,121700,2,1,3H3V532C*AT******,2021-09-08 14:30:22,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2010,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
12,Florida,121745,1,1,3h3v532c*ft******,2021-09-08 14:30:22,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
12,Florida,121751,1,1,5V8VC532*EM******,2021-09-08 14:30:22,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2014,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
12,Florida,121815,2,1,1GRAA062*HB******,2021-09-08 14:30:22,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,121817,2,1,13n1482c*p1******,2021-09-08 14:30:23,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1993,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Optional Features: sliding suspension,2,,
12,Florida,121821,1,1,1UYVS253*GU******,2021-09-08 14:30:23,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121821,2,1,1DW1A281*7S******,2021-09-08 14:30:23,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2007,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
12,Florida,121862,1,1,1UYVS253*K6******,2021-09-08 14:30:23,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121883,1,1,1DW1A532*GS******,2021-09-08 14:30:23,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,121965,1,1,1E1D1N28*6R******,2021-09-08 14:30:24,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2006,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,30.000,Steel Frame,2,,
12,Florida,122002,2,1,1UYVS253*GU******,2021-09-08 14:30:24,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122004,2,1,1graa062*cj******,2021-09-08 14:30:24,1,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,122084,2,1,5HTAB442*17******,2021-09-08 14:30:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2001,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
12,Florida,122148,2,1,1GRAA062*5S******,2021-09-08 14:30:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
12,Florida,122151,2,1,1JJV532W*YL******,2021-09-08 14:30:26,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2000,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122255,1,1,5V8VA532*5M******,2021-09-08 14:30:26,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2005,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
12,Florida,122260,2,1,1uyfs248*j5******,2021-09-08 14:30:27,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
12,Florida,122267,2,1,5ycbe162*gh******,2021-09-08 14:30:27,0,6,TRAILER,9309,"ARISING INDUSTRIES, INC",852,"ARISING INDUSTRIES, INC",4036,"ARISING INDUSTRIES, INC",2016,,,6,UNITED STATES (USA),GEORGIA,HAZLEHURST,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
12,Florida,122286,2,1,1UYVS253*DM******,2021-09-08 14:30:27,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122293,1,1,1UYVS128*GM******,2021-09-08 14:30:28,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
12,Florida,122293,2,1,1UYVS253*7U******,2021-09-08 14:30:28,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122293,3,1,1GRDM062*XM******,2021-09-08 14:30:28,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,Body Type = Straight Deck/ Extendable,2,,
12,Florida,122303,1,1,1uyvs253*9p******,2021-09-08 14:30:29,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122332,1,1,1uyfs245*ra******,2021-09-08 14:30:29,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1994,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
12,Florida,122353,1,1,1w9ac452*5p347***,2021-09-08 14:30:29,1,6,TRAILER,10331,WARREN EQUIPMENT INC.,8661,"WARREN EQUIPMENT, INC.",22712,"Warren Equipment, Inc.",2005,,,6,UNITED STATES (USA),FLORIDA,PLANT CITY,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,,Tandem Axle Dual Tires,,,
12,Florida,122420,2,1,13n1482c*71******,2021-09-08 14:30:29,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2007,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: Sliding Suspension,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
12,Florida,122426,2,1,1uyvs248*8m******,2021-09-08 14:30:30,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
12,Florida,122450,2,1,1jjv532w*yl******,2021-09-08 14:30:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2000,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122515,2,1,1JJV532W*5L******,2021-09-08 14:30:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122526,1,1,5htab442*67******,2021-09-08 14:30:31,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2006,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
12,Florida,122627,1,1,1uyvs253*k7******,2021-09-08 14:30:31,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122641,3,1,1M9SD303*6S567***,2021-09-08 14:30:31,0,6,TRAILER,2429,MONTONE TRAILERS LLC,8319,"MONTONE TRAILERS, LLC",22111,"Montone Trailers, LLC",2006,,,6,UNITED STATES (USA),SOUTH CAROLINA,DILLON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,30.000,,3,,
12,Florida,122720,1,1,1m9sd303*5s567***,2021-09-08 14:30:32,0,6,TRAILER,2429,MONTONE TRAILERS LLC,8319,"MONTONE TRAILERS, LLC",22111,"Montone Trailers, LLC",2005,,,6,UNITED STATES (USA),SOUTH CAROLINA,DILLON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,30.000,,3,,
12,Florida,122720,2,1,1jjv532w*5l******,2021-09-08 14:30:32,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122720,3,1,1uyfs248*wa******,2021-09-08 14:30:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1998,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
12,Florida,122782,1,1,1S12GC40*EC******,2021-09-08 14:30:33,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2014,,,6,UNITED STATES (USA),,DUNMORE,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,3,Tandem
12,Florida,122793,1,1,40fs0513*31******,2021-09-08 14:30:33,0,6,TRAILER,15360,TALBERT MANUFACTURING INC.,5932,TALBERT,18136,TALBERT,2003,,,6,UNITED STATES (USA),INDIANA,RENSSELAER,,,61,Trailer,,,,,,,6,Kingpin,51.000,"Semi-Trailer, Drop Deck",3,,
12,Florida,122895,1,1,1jjv532d*cl******,2021-09-08 14:30:34,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122903,1,1,4YMBU081*JG******,2021-09-08 14:30:34,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
12,Florida,122955,1,1,1S12GC40*RB******,2021-09-08 14:30:34,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1994,,,6,UNITED STATES (USA),,BERWICK,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,3,Tandem
12,Florida,122960,2,1,5mads243*fc******,2021-09-08 14:30:34,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2015,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,24.000,Steel Frame,3,,
12,Florida,122963,2,1,5HTSN432*Y7******,2021-09-08 14:30:35,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2000,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,43.000,Al Pneumatic,2,,
12,Florida,123007,1,1,1W16532A*F5******,2021-09-08 14:30:35,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
12,Florida,123018,2,1,3h3v281c*dt******,2021-09-08 14:30:35,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
12,Florida,123021,3,1,1UYVS253*6U******,2021-09-08 14:30:35,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,123049,2,1,2t9t2143*2b089***,2021-09-08 14:30:35,1,6,TRAILER,2855,TANKCON FRP INC,8536,TANKCON FRP INC.,22497,Tankcon FRP Inc.,2002,,,1,CANADA,QUEBEC,BOISBRIAND,,,61,Trailer,,,,,,,,,43.000,,,,
12,Florida,123083,2,1,1UYVS253*9U******,2021-09-08 14:30:36,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
13,Georgia,130028,1,1,1TTF4520*V1******,2021-09-08 14:30:36,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,1997,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,45.000,Platform,2,,
13,Georgia,130082,2,1,1G9BA402*L1091***,2021-09-08 14:30:36,0,6,TRAILER,18256,"GCL , INC.",9513,"GCL, INC.",23780,"GCL, Inc.",2020,4-Bolster,,6,UNITED STATES (USA),MISSISSIPPI,LUCEDALE,,,61,Trailer,,,,,,,,,40.000,Type of Trailer: Bolster,2,,
13,Georgia,130105,2,1,1GRAA062*GK******,2021-09-08 14:30:36,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
13,Georgia,130113,2,1,5HTSN412*17******,2021-09-08 14:30:36,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2001,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,41.000,Al Pneumatic,2,,
13,Georgia,130116,2,1,10BFB723*GF******,2021-09-08 14:30:36,0,6,TRAILER,5083,BRENNER TANK LLC,6976,BRENNER/BEALL/LAFAYETTE,21581,DOT 407,2016,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,,,61,Trailer,,,,,,,,,,Type of Material: Stainless Steel,2,,
13,Georgia,130138,2,1,1E1D2L48*JR******,2021-09-08 14:30:37,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2018,,,,,OHIO,RANDOLPH,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,26.000,Aluminum Frame,4,,
13,Georgia,130158,2,1,1JJV532W*6L******,2021-09-08 14:30:37,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
13,Georgia,130163,1,1,1PMS3432*41******,2021-09-08 14:30:37,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2004,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,Vessel Code: DOT 407,2,,
13,Georgia,130192,2,1,1UYVS253*5M******,2021-09-08 14:30:37,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
13,Georgia,130217,1,1,527SR532*GL******,2021-09-08 14:30:37,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2016,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,"CIMC Reefer Trailer,Inc",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
13,Georgia,130217,2,1,LJRC4126*51******,2021-09-08 14:30:38,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2005,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
13,Georgia,130265,2,1,3H3V532C*BT******,2021-09-08 14:30:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2011,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
13,Georgia,130281,2,1,1JJV532W*7L******,2021-09-08 14:30:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
